Output Belt,2023-10-01,2023-10-02,2023-10-03,2023-10-04,2023-10-05,2023-10-06,2023-10-07,2023-10-08,2023-10-09,2023-10-10,2023-10-11,2023-10-12,2023-10-13,2023-10-14
413,[124.27381508151075],[409.57500239119645],[677.0890821112797],[879.8221685645304],[862.1540870929462],[627.9688574873974],[343.9270149025034],[214.2212485049672],[413.26779844945077],[677.2406900250226],[879.828392834473],[862.1543426306379],[627.9688679785091],[343.92701533321645]
501,[67.59344825312107],[135.08192648957652],[300.9677544301662],[473.6858856702333],[528.8910682368096],[424.68161999078063],[237.87556268339586],[107.19845409254165],[143.74673440145682],[302.86344651652],[474.10062636879366],[528.9818054658567],[424.70147153841924],[237.87990581738603]
502,[38.11910669867265],[42.70405089355865],[126.28419158199753],[226.28893834156895],[267.99595837334607],[220.64478933310284],[120.55565541378199],[43.7667595735997],[44.335606534381],[126.75553319382306],[226.42510465393957],[268.0352955847431],[220.65615349633495],[120.55893841736511]
503,[72.31670103059821],[66.38821614138547],[187.44671949153977],[345.86693322201563],[424.8849312747102],[367.9786250142199],[221.18343450730535],[98.31511154562317],[78.1497288762983],[192.76755176832728],[348.2740433239045],[425.97389231336064],[368.4712639436848],[221.40630117214496]
504,[55.653386673314216],[89.51782609121396],[202.4356834847533],[330.60340477130353],[384.2943298588936],[324.6957566596305],[196.4542194862647],[95.24358394679464],[103.68890902457116],[207.50814094478739],[332.41906168368325],[384.94423378602283],[324.9283860245827],[196.53748782667478]
505,[81.69137998108972],[67.44927269846019],[219.08092314537333],[436.30733033298026],[559.4645541003076],[494.44415629234874],[286.04832367612624],[85.56873427438008],[69.49860994531599],[220.16408006983033],[436.8798222079995],[559.7671390162719],[494.6040845557255],[286.1328521773081]
506,[120.28356099971722],[295.29436194848574],[491.34230633857237],[678.9495476672387],[722.2229745641562],[571.0462603176115],[317.07392423015574],[128.42220846358305],[296.9477306809474],[491.6781887044838],[679.0177822730559],[722.2368364452896],[571.0490763630221],[317.07449631064594]
507,[53.60157840823018],[176.5001113345034],[312.1134432692614],[442.7306604639877],[469.572857772083],[363.31744184376953],[193.97716227894017],[78.97781581088032],[179.09917220086442],[312.3796418108286],[442.75792479798224],[469.57565021378383],[363.3177278485791],[193.97719157185293]
508,[30.224885422945704],[51.95569333203663],[170.93996658174282],[305.61766296181463],[360.468953519011],[299.2479858510672],[172.7867217594483],[80.91666270985559],[71.75934151820618],[178.6766154520686],[308.6401230247294],[361.6497315257464],[299.70927786888313],[172.96693372519198]
509,[33.73359969158531],[133.71177006720072],[236.4336922018548],[318.80862908187294],[326.87596517471206],[252.8109458469304],[148.54880006370075],[88.32008466619085],[145.31561545259024],[238.9004058543398],[319.3329963102589],[326.98743372313004],[252.8346415254812],[148.55383722611072]
510,[18.555864749563995],[120.70876966047382],[197.61708816104192],[261.8341746834771],[270.82749455638793],[213.224150509823],[126.11864355013539],[68.55006851915164],[128.77138577877815],[198.9173544673269],[262.043869953902],[270.8613123260448],[213.22960433595009],[126.11952309422496]
