Output Belt,2023-10-01,2023-10-02,2023-10-03,2023-10-04,2023-10-05,2023-10-06,2023-10-07,2023-10-08,2023-10-09,2023-10-10,2023-10-11,2023-10-12,2023-10-13,2023-10-14
824,[26.0],[347.0],[418.0],[383.0],[341.0],[267.0],[1.0],[29.0],[399.0],[416.0],[380.0],[344.0],[313.0],[1.0]
825,[26.0],[360.0],[405.0],[367.0],[330.0],[264.0],[1.0],[33.0],[411.0],[405.0],[366.0],[332.0],[305.0],[1.0]
826,[27.0],[424.0],[524.0],[497.0],[450.0],[362.0],[1.0],[31.0],[501.0],[540.0],[505.0],[458.0],[418.0],[1.0]
827,[31.0],[423.0],[473.0],[428.0],[380.0],[297.0],[1.0],[35.0],[447.0],[461.0],[424.0],[384.0],[350.0],[1.0]
828,[30.0],[318.0],[360.0],[320.0],[285.0],[218.0],[1.0],[30.0],[352.0],[349.0],[320.0],[292.0],[267.0],[1.0]
829,[6.0],[270.0],[371.0],[350.0],[314.0],[258.0],[1.0],[11.0],[337.0],[371.0],[347.0],[318.0],[294.0],[1.0]
851,[11.0],[229.0],[269.0],[249.0],[225.0],[172.0],[1.0],[14.0],[252.0],[274.0],[252.0],[229.0],[212.0],[1.0]
852,[20.0],[495.0],[543.0],[495.0],[436.0],[365.0],[1.0],[27.0],[527.0],[531.0],[486.0],[437.0],[403.0],[1.0]
853,[34.0],[528.0],[576.0],[518.0],[455.0],[373.0],[1.0],[38.0],[557.0],[552.0],[504.0],[454.0],[420.0],[1.0]
854,[33.0],[492.0],[528.0],[468.0],[415.0],[328.0],[1.0],[40.0],[525.0],[514.0],[468.0],[422.0],[381.0],[1.0]
855,[38.0],[589.0],[669.0],[604.0],[524.0],[431.0],[2.0],[39.0],[657.0],[631.0],[578.0],[519.0],[483.0],[2.0]
871,[2.0],[658.0],[699.0],[666.0],[601.0],[529.0],[1.0],[2.0],[696.0],[716.0],[674.0],[616.0],[566.0],[2.0]
873,[2.0],[520.0],[549.0],[499.0],[443.0],[387.0],[1.0],[2.0],[570.0],[540.0],[493.0],[450.0],[418.0],[1.0]
875,[2.0],[531.0],[605.0],[567.0],[507.0],[446.0],[1.0],[2.0],[609.0],[603.0],[565.0],[519.0],[479.0],[1.0]
877,[2.0],[606.0],[634.0],[572.0],[499.0],[435.0],[1.0],[2.0],[669.0],[616.0],[557.0],[502.0],[461.0],[1.0]
879,[2.0],[506.0],[472.0],[397.0],[337.0],[298.0],[1.0],[2.0],[505.0],[433.0],[375.0],[339.0],[318.0],[1.0]
901,[2.0],[318.0],[365.0],[336.0],[299.0],[259.0],[1.0],[3.0],[361.0],[366.0],[336.0],[308.0],[284.0],[1.0]
902,[7.0],[179.0],[205.0],[187.0],[170.0],[134.0],[1.0],[5.0],[215.0],[215.0],[193.0],[175.0],[165.0],[1.0]
903,[17.0],[191.0],[240.0],[223.0],[201.0],[151.0],[1.0],[15.0],[223.0],[247.0],[228.0],[207.0],[191.0],[1.0]
904,[15.0],[280.0],[354.0],[324.0],[286.0],[226.0],[1.0],[18.0],[343.0],[352.0],[320.0],[289.0],[264.0],[1.0]
905,[40.0],[429.0],[470.0],[420.0],[372.0],[287.0],[1.0],[36.0],[480.0],[465.0],[420.0],[379.0],[345.0],[1.0]
906,[4.0],[217.0],[266.0],[248.0],[222.0],[182.0],[1.0],[5.0],[255.0],[281.0],[254.0],[227.0],[209.0],[1.0]
907,[9.0],[294.0],[362.0],[338.0],[304.0],[246.0],[1.0],[13.0],[337.0],[374.0],[346.0],[312.0],[285.0],[1.0]
908,[12.0],[347.0],[412.0],[379.0],[340.0],[273.0],[1.0],[19.0],[394.0],[407.0],[375.0],[344.0],[317.0],[1.0]
909,[38.0],[471.0],[534.0],[485.0],[430.0],[332.0],[1.0],[38.0],[508.0],[522.0],[479.0],[433.0],[396.0],[1.0]
910,[18.0],[293.0],[354.0],[323.0],[289.0],[239.0],[1.0],[17.0],[334.0],[351.0],[320.0],[291.0],[271.0],[1.0]
951,[7.0],[297.0],[359.0],[334.0],[301.0],[247.0],[1.0],[11.0],[344.0],[367.0],[336.0],[306.0],[282.0],[1.0]
952,[8.0],[275.0],[317.0],[290.0],[259.0],[210.0],[1.0],[12.0],[313.0],[325.0],[295.0],[265.0],[245.0],[1.0]
953,[13.0],[226.0],[255.0],[228.0],[203.0],[160.0],[1.0],[12.0],[261.0],[263.0],[233.0],[209.0],[194.0],[1.0]
954,[28.0],[236.0],[282.0],[257.0],[231.0],[167.0],[1.0],[26.0],[286.0],[295.0],[262.0],[232.0],[210.0],[1.0]
